name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Phnom Penh,2023-09-23,34,25,28.4,43.5,25,32.8,25.8,87,11,100,62.5,rain,0,0,51.8,31.7,169.1,1007.8,63.8,9.6,195.7,16.9,8,30,2023-09-23T05:49:36,2023-09-23T17:56:28,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VDPP,48991099999,remote"
Phnom Penh,2023-09-24,34,26,28.5,40.6,26,32.1,25.4,85,4.6,100,45.83,rain,0,0,25.2,14.8,261.4,1006.2,66.2,9.4,180.6,15.5,7,30,2023-09-24T05:49:34,2023-09-24T17:55:47,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VDPP,48991099999"
Phnom Penh,2023-09-25,34,26,28.3,40.6,26,31.7,25.1,84.6,8,100,37.5,rain,0,0,53.6,33.5,235.1,1004.6,64.6,9.4,203.3,17.7,8,30,2023-09-25T05:49:32,2023-09-25T17:55:07,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VDPP,48991099999"
Phnom Penh,2023-09-26,32,26,28.5,39.2,26,33.2,25.6,85.9,1.7,100,20.83,rain,0,0,44.3,25.9,208.3,1004.8,59.8,9.5,183.5,15.8,7,30,2023-09-26T05:49:31,2023-09-26T17:54:28,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VDPP,48991099999"
Phnom Penh,2023-09-27,30,25.8,26.8,36.2,25.8,28.5,25.6,93.6,14,100,66.67,rain,0,0,38.9,18.4,217.1,1006.9,74.7,9,134.6,11.8,6,30,2023-09-27T05:49:29,2023-09-27T17:53:48,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Phnom Penh,2023-09-28,32,25,28.1,39.2,25,31.4,25,84,12.7,100,83.33,rain,0,0,32,16.6,205.7,1008.7,82.1,9.5,142.1,12.4,5,10,2023-09-28T05:49:28,2023-09-28T17:53:08,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48992099999,VDPP,48991099999,48997099999"
Phnom Penh,2023-09-29,34,26.3,28.9,40.6,26.3,32.6,24.7,80,5.8,100,58.33,rain,0,0,44.6,16.7,282.5,1010.4,60.8,9.3,165.5,14.2,6,10,2023-09-29T05:49:27,2023-09-29T17:52:29,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Phnom Penh,2023-09-30,30.8,25.9,27.6,36.7,25.9,31.7,25.8,90.1,4.9,100,29.17,rain,0,0,35.6,12.1,236.8,1010.9,61.6,10.9,172.2,14.8,8,10,2023-09-30T05:49:26,2023-09-30T17:51:50,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Phnom Penh,2023-10-01,33.5,25.8,28.9,41.7,25.8,33.1,21,75.1,1.3,100,33.33,rain,0,0,28.1,14.2,284.9,1008.6,57.8,10.7,185.9,16,7,30,2023-10-01T05:49:25,2023-10-01T17:51:11,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48992099999,VDPP,48991099999,48997099999"
Phnom Penh,2023-10-02,31.5,26,28.3,38.2,26,33,25.7,86.8,30.1,100,95.83,rain,0,0,32.8,14.5,294.6,1009,65.8,9.4,126.5,10.8,6,10,2023-10-02T05:49:25,2023-10-02T17:50:33,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48992099999,VDPP,48991099999,48997099999"
Phnom Penh,2023-10-03,30.5,25,26.5,38.1,25,28.2,23.6,90,24.3,100,91.67,rain,0,0,17.6,10.6,249,1009.4,82.2,9,44.1,4,2,10,2023-10-03T05:49:24,2023-10-03T17:49:55,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48992099999,VDPP,48991099999,48997099999"
Phnom Penh,2023-10-04,32.5,25.8,28.5,39.4,25.8,32.9,25.6,85.3,5.3,100,54.17,rain,0,0,30.2,12,181,1008.7,50,9.8,185.6,16,7,30,2023-10-04T05:49:25,2023-10-04T17:49:17,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48992099999,VDPP,48991099999,48997099999"
Phnom Penh,2023-10-05,33.6,25.9,28.6,42,25.9,33.3,25.7,85.9,1.9,100,37.5,rain,0,0,44.6,21.9,213.6,1008.2,51.1,9.4,182.2,15.7,8,30,2023-10-05T05:49:25,2023-10-05T17:48:40,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48992099999,VDPP,48991099999,48997099999"
Phnom Penh,2023-10-06,33.6,26.8,28.6,42,30.9,34.6,26.3,88.5,15.8,100,54.17,rain,0,0,31.7,10.6,209.5,1008.4,62.7,9.4,191.7,16.5,8,30,2023-10-06T05:49:26,2023-10-06T17:48:03,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Phnom Penh,2023-10-07,32.9,27,29.4,40.6,31.7,35.8,26,83.2,4.4,100,29.17,rain,0,0,28.8,14.2,210.6,1009.5,70.6,9.3,195.8,16.8,9,60,2023-10-07T05:49:27,2023-10-07T17:47:26,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48992099999,VDPP,48991099999,48997099999"
Phnom Penh,2023-10-08,32.6,24.7,28,40.6,24.7,32.4,25.8,88.3,20.4,100,70.83,rain,0,0,29.2,19,239.6,1010.8,80.6,9.7,145.9,12.5,6,30,2023-10-08T05:49:28,2023-10-08T17:46:50,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48992099999,VDPP,48991099999,48997099999"
Phnom Penh,2023-10-09,32,25.9,28.9,39.2,25.9,33.3,25.5,82.9,1.5,100,41.67,rain,0,0,15.5,11.2,359.5,1010.7,59.5,9.7,106.7,9.3,5,30,2023-10-09T05:49:30,2023-10-09T17:46:14,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48992099999,VDPP,48991099999,48997099999"
Phnom Penh,2023-10-10,35,26,29.7,41.9,26,35.9,25.8,81.4,6.8,100,50,rain,0,0,22,11.2,332.8,1009.2,50,9.7,220.7,19,8,30,2023-10-10T05:49:32,2023-10-10T17:45:39,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VDPP,48991099999"
Phnom Penh,2023-10-11,33,27,29.6,42.3,31.2,36.6,26.3,83.1,3.6,100,58.33,rain,0,0,53.6,33.5,35.8,1009.7,51.6,9.3,200.3,17.1,7,30,2023-10-11T05:49:35,2023-10-11T17:45:04,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VDPP,48991099999"
Phnom Penh,2023-10-12,34,26,29.1,41.9,26,34.4,26,85,4.4,100,62.5,rain,0,0,23,16.6,286.3,1010.6,48.7,9.6,220.9,19.2,8,30,2023-10-12T05:49:38,2023-10-12T17:44:30,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VDPP,48991099999"
Phnom Penh,2023-10-13,32,26,28.6,40.6,26,34.4,26.3,88,5,100,41.67,rain,0,0,21.6,11.2,310,1010.2,60.2,9.5,188.8,16.4,7,30,2023-10-13T05:49:41,2023-10-13T17:43:56,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VDPP,48991099999"
Phnom Penh,2023-10-14,33,25,29,42.1,25,35.1,26.1,85.3,11.4,100,50,rain,0,0,23.4,16.6,298.9,1008.4,56.5,9.5,223.9,19.4,9,30,2023-10-14T05:49:45,2023-10-14T17:43:23,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VDPP,48991099999"
Phnom Penh,2023-10-15,30,25,27.4,38.8,25,31.1,25.9,92,16.6,100,70.83,rain,0,0,22.3,11.2,334.2,1007.4,52,10.1,141.8,12.3,6,30,2023-10-15T05:49:49,2023-10-15T17:42:51,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VDPP,48991099999,remote"
Phnom Penh,2023-10-16,32,25,27.7,39.2,25,31.9,25.9,90.7,20.5,100,91.67,rain,0,0,21.2,20.5,328.9,1008.4,59.7,8.8,158.2,13.8,6,30,2023-10-16T05:49:54,2023-10-16T17:42:19,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VDPP,48991099999"
Phnom Penh,2023-10-17,31,25,27.9,39.1,25,31.5,25.6,88.4,14.6,100,79.17,rain,0,0,19.8,13,305.6,1009.1,66.2,9.5,156.4,13.5,6,30,2023-10-17T05:50:00,2023-10-17T17:41:48,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VDPP,48991099999"
Phnom Penh,2023-10-18,33,26,28.4,39.2,26,32.4,25.3,84.6,7.4,100,70.83,rain,0,0,22.7,11.2,277.3,1009.9,59.7,10,173.8,14.8,7,30,2023-10-18T05:50:06,2023-10-18T17:41:17,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48992099999,VDPP,48991099999,48997099999"
Phnom Penh,2023-10-19,33.3,26.8,28.8,39.6,30.5,34.1,25.6,84.1,6.4,100,45.83,rain,0,0,17.6,10.3,312.1,1010.5,50,9.8,209.3,18.1,8,30,2023-10-19T05:50:12,2023-10-19T17:40:48,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48992099999,VDPP,48991099999,48997099999"
Phnom Penh,2023-10-20,33.5,26.2,28.5,42.5,26.2,33.8,26,87.2,18.9,100,50,rain,0,0,24.8,11.3,292.3,1010.4,53.9,10.5,201.3,17.4,8,60,2023-10-20T05:50:19,2023-10-20T17:40:19,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Phnom Penh,2023-10-21,33.4,25.9,29.1,39.9,25.9,33.8,25.7,83.3,10.7,100,70.83,rain,0,0,24.1,8.5,98.6,1011.7,49.5,9.5,188.4,16.2,8,60,2023-10-21T05:50:26,2023-10-21T17:39:50,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48992099999,VDPP,48991099999,48997099999"
Phnom Penh,2023-10-22,32.6,24.7,28.7,39.7,24.7,32.9,25.3,83.2,18,100,62.5,rain,0,0,25.6,15,358.1,1012.2,59.5,9.2,207.7,18.1,8,30,2023-10-22T05:50:34,2023-10-22T17:39:23,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48992099999,VDPP,48991099999,48997099999"
Phnom Penh,2023-10-23,31.7,24.9,27.7,37.8,24.9,31.1,25.3,88,5.8,100,45.83,rain,0,0,22,13.2,256.8,1011.9,56.3,9.3,151.9,13.2,6,60,2023-10-23T05:50:43,2023-10-23T17:38:56,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VDPP,48991099999,48997099999"
Phnom Penh,2023-10-24,32.6,25.2,29.2,38.3,25.2,33.7,25,79.5,11.9,100,83.33,rain,0,0,18,13.7,41.7,1011.1,50,9.5,186.8,16,8,30,2023-10-24T05:50:52,2023-10-24T17:38:30,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VDPP,48991099999,48997099999"
Phnom Penh,2023-10-25,32.4,24.9,28.5,40.7,24.9,33.4,25.5,84.7,4.5,100,37.5,rain,0,0,23.4,8.5,250.2,1011.5,58.2,10.3,155.2,13.3,6,30,2023-10-25T05:51:02,2023-10-25T17:38:05,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48992099999,VDPP,48991099999,48997099999"
Phnom Penh,2023-10-26,33.4,26.8,29.6,40.2,31.2,35.5,25.6,81.2,8.1,100,37.5,rain,0,0,21.6,11.4,182.2,1010.9,62.7,10.1,282.2,24.3,8,30,2023-10-26T05:51:13,2023-10-26T17:37:40,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Phnom Penh,2023-10-27,34,25.5,29.2,41.7,25.5,34.6,25.7,82.8,6.3,100,37.5,rain,0,0,17.3,18.3,184,1010.7,50.2,10.8,225,19.3,8,30,2023-10-27T05:51:24,2023-10-27T17:37:17,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VDPP,48991099999,48997099999"
Phnom Penh,2023-10-28,32.1,26,29,38.5,26,34.7,25.9,84.4,2.2,100,16.67,rain,0,0,19.8,11.3,346.6,1010.5,50,9.6,205.4,17.6,8,60,2023-10-28T05:51:35,2023-10-28T17:36:54,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VDPP,48991099999,48997099999"
Phnom Penh,2023-10-29,31.3,25.7,28,37.5,25.7,31.6,25.2,85.3,14.3,100,75,rain,0,0,24.1,13.5,326,1010.2,57.9,10.1,185.5,16,8,60,2023-10-29T05:51:48,2023-10-29T17:36:32,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VDPP,48991099999,48997099999"
Phnom Penh,2023-10-30,33,25.8,29.1,40.7,25.8,33.4,24.9,79.3,8.6,100,66.67,rain,0,0,32.4,9.6,18.7,1010,51.6,9.5,224.3,19.4,8,60,2023-10-30T05:52:01,2023-10-30T17:36:12,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VDPP,48991099999,48997099999"
Phnom Penh,2023-10-31,32.8,27,29.5,38.6,30.8,34.9,24.8,76.4,13.9,100,50,rain,0,0,40.3,20.5,45.3,1010.7,50,9.7,210.8,18.1,8,60,2023-10-31T05:52:14,2023-10-31T17:35:52,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VDPP,48991099999,48997099999"
Phnom Penh,2023-11-01,33,25.1,28.9,39.5,25.1,32.6,24.1,76.4,5.3,100,41.67,rain,0,0,33.8,23.4,53.2,1010.9,51.7,9.2,231.4,19.9,8,60,2023-11-01T05:52:28,2023-11-01T17:35:33,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VDPP,48991099999,48997099999"
Phnom Penh,2023-11-02,32,25.1,28.4,39.4,25.1,32.7,25.3,84.2,10.9,100,75,rain,0,0,27.4,15.7,14.9,1010.2,52.1,9.5,189,16.4,7,60,2023-11-02T05:52:43,2023-11-02T17:35:15,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VDPP,48991099999,48997099999"
Phnom Penh,2023-11-03,33.6,26,29.3,39.7,26,33.8,25.2,79.9,2.5,100,45.83,rain,0,0,25.6,19.1,56.8,1009.1,50,9.8,216.7,18.6,8,30,2023-11-03T05:52:59,2023-11-03T17:34:58,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VDPP,48991099999,48997099999"
Phnom Penh,2023-11-04,32.5,24.2,28.3,40.5,24.2,32.3,25,83.8,4.6,100,41.67,rain,0,0,24.1,14.6,169.1,1010,51.6,10.3,195.7,16.9,8,60,2023-11-04T05:53:15,2023-11-04T17:34:42,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VDPP,48991099999,48997099999"
Phnom Penh,2023-11-05,32.9,24.2,28.6,40,24.2,33.3,25.5,84.7,2.3,100,37.5,rain,0,0,22.7,9.2,250.3,1010.1,64.8,10.4,201,17.3,8,30,2023-11-05T05:53:32,2023-11-05T17:34:27,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VDPP,48991099999,48997099999"
Phnom Penh,2023-11-06,32.8,25,29.1,39.7,25,33.7,25.3,81.5,5.6,100,45.83,rain,0,0,24.1,8.5,123.6,1010.5,53.7,9.5,195.2,16.9,7,30,2023-11-06T05:53:49,2023-11-06T17:34:13,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48992099999,VDPP,48991099999,48997099999"
Phnom Penh,2023-11-07,32.7,26,29,39.4,26,34.2,25.5,82.7,11.2,100,58.33,rain,0,0,24.8,9.2,341.5,1010.1,50,9.6,183.2,15.9,7,30,2023-11-07T05:54:08,2023-11-07T17:34:00,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VDPP,48991099999,48997099999"
Phnom Penh,2023-11-08,32.8,25.5,28.9,40.6,25.5,33.5,25.5,82.9,11.4,100,54.17,rain,0,0,23.8,21.3,41.7,1009.8,50,9.5,215.1,18.5,8,60,2023-11-08T05:54:27,2023-11-08T17:33:48,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VDPP,48991099999"
Phnom Penh,2023-11-09,31.7,25.1,27.7,39.5,25.1,31,25.4,88.3,12.5,100,66.67,rain,0,0,42.5,18.6,149.1,1010.7,67.4,9.1,170.4,14.7,6,60,2023-11-09T05:54:46,2023-11-09T17:33:37,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VDPP,48991099999"
Phnom Penh,2023-11-10,31.8,24.8,28.4,39.2,24.8,32.8,25.5,85.2,13.9,100,79.17,rain,0,0,26.3,8.5,44.4,1012,56.3,9.6,166.4,14.3,7,60,2023-11-10T05:55:06,2023-11-10T17:33:28,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VDPP,48991099999"
Phnom Penh,2023-11-11,32.8,25.8,28.6,40.4,25.8,33,25.9,86.6,4.5,100,41.67,rain,0,0,32.8,13.2,65.1,1011.5,59.5,9.5,201.1,17.2,8,30,2023-11-11T05:55:27,2023-11-11T17:33:19,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48992099999,VDPP,48991099999"
Phnom Penh,2023-11-12,33.4,26.8,29.3,40.8,30.7,35.6,26.1,84.1,3.2,100,54.17,rain,0,0,28.1,11,13.6,1011.6,50,9.5,224.7,19.2,8,60,2023-11-12T05:55:49,2023-11-12T17:33:12,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48992099999,VDPP,48991099999"
Phnom Penh,2023-11-13,33.1,26.7,29.7,38.6,30.3,34.5,24.4,74.9,4,100,25,rain,0,0,29.2,16.7,46.3,1011.3,37.6,9.9,231.2,20.1,8,30,2023-11-13T05:56:11,2023-11-13T17:33:05,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Phnom Penh,2023-11-14,33,25,29.3,39.6,25,33.5,24.1,74.6,14,100,50,rain,0,0,38.2,18,62.9,1011.9,52.7,9.6,209.3,18,8,30,2023-11-14T05:56:33,2023-11-14T17:33:00,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48992099999,VDPP,48991099999,48997099999"
Phnom Penh,2023-11-15,31.1,25.7,28.4,37.9,25.7,32.3,25.3,83.9,6.6,100,37.5,rain,0,0,33.5,19,38.6,1012.9,48.7,9.7,185.4,15.9,8,30,2023-11-15T05:56:57,2023-11-15T17:32:55,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Phnom Penh,2023-11-16,32.4,26.8,28.8,39.6,30.4,33.6,24.8,79.7,2.6,100,33.33,rain,0,0,46.1,21.5,53.1,1013.1,57.9,9.7,170.1,14.6,8,30,2023-11-16T05:57:21,2023-11-16T17:32:52,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Phnom Penh,2023-11-17,30.8,26.9,28.3,35.8,29.7,31.8,23.3,74.5,2.4,100,29.17,rain,0,0,47.9,25.2,39.5,1013.6,51.4,11.2,187.7,16.1,6,10,2023-11-17T05:57:45,2023-11-17T17:32:50,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48992099999,VDPP,48991099999,48997099999"
Phnom Penh,2023-11-18,29.8,24.6,26.9,31.3,24.6,27.8,20,66.2,0,0,0,,0,0,41,22.3,30.9,1013.7,38.9,10.5,250.1,21.5,9,10,2023-11-18T05:58:10,2023-11-18T17:32:49,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48992099999,VDPP,48991099999,48997099999"
Phnom Penh,2023-11-19,29.9,23.3,26.6,31.2,23.3,27.1,19,63.6,0,0,0,,0,0,38.9,20.9,29.7,1013.2,32.3,9.8,240.6,21,9,10,2023-11-19T05:58:36,2023-11-19T17:32:49,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48992099999,VDPP,48991099999,48997099999"
Phnom Penh,2023-11-20,30.6,24.3,27.2,32.5,24.3,28.2,19.7,64,0,0,0,,0,0,37.4,22,31.9,1012.2,25.8,10.2,243,20.9,9,10,2023-11-20T05:59:02,2023-11-20T17:32:51,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48992099999,VDPP,48991099999,48997099999"
Phnom Penh,2023-11-21,31.9,25.2,28.2,33.6,25.2,29.2,20.1,62.4,0,0,0,,0,0,32.8,19.1,35.3,1010.7,56.3,10,242.7,20.8,9,10,2023-11-21T05:59:29,2023-11-21T17:32:53,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48992099999,VDPP,48991099999,48997099999"
Phnom Penh,2023-11-22,31.7,24.6,27.9,34.5,24.6,29.4,20.9,66.9,0,0,0,,0,0,31.7,25.2,27.8,1009.6,43.7,9.5,231.7,19.8,9,10,2023-11-22T05:59:56,2023-11-22T17:32:56,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48992099999,VDPP,48991099999,48997099999"
Phnom Penh,2023-11-23,31.8,24.9,28.4,34.9,24.9,30.3,21.9,68.8,0,0,0,,0,0,28.4,18,33.4,1009.3,42.7,9.8,199.3,17.2,7,10,2023-11-23T06:00:24,2023-11-23T17:33:01,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48992099999,VDPP,48991099999,48997099999"
Phnom Penh,2023-11-24,31.7,25.8,28.6,32.3,25.8,29.7,19.2,57.9,0.1,100,4.17,rain,0,0,29.9,25.2,53.5,1010.3,49,9.6,149.1,12.9,7,10,2023-11-24T06:00:52,2023-11-24T17:33:07,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Phnom Penh,2023-11-25,30.2,25.8,27.9,31.2,25.8,29,19.1,59.1,0,0,0,,0,0,34.2,28.9,26.6,1010.3,54.8,10,152.9,13.1,6,10,2023-11-25T06:01:21,2023-11-25T17:33:13,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48992099999,VDPP,48991099999,48997099999"
Phnom Penh,2023-11-26,32.2,26.9,29.2,37.2,29.3,33,22.9,69.2,2.6,100,29.17,rain,0,0,32,20.1,45.2,1010.8,44.8,9.8,194.2,16.6,8,10,2023-11-26T06:01:50,2023-11-26T17:33:21,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Phnom Penh,2023-11-27,32.4,26,29.1,34.1,26,31,20.5,60.4,0.3,100,4.17,rain,0,0,51.8,29.7,46.7,1010.6,41,10.4,225.1,19.5,8,10,2023-11-27T06:02:20,2023-11-27T17:33:30,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Phnom Penh,2023-11-28,30.7,24.8,27.8,32.1,24.8,28.6,17.6,54.1,0,0,0,,0,0,36.7,23.7,51.8,1010.8,61,9.8,234.4,20.4,8,10,2023-11-28T06:02:49,2023-11-28T17:33:40,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48992099999,VDPP,48991099999,48997099999"
Phnom Penh,2023-11-29,31.1,25,28,34.7,25,29.9,21,65.9,0,0,0,rain,0,0,33.5,16.7,31.5,1010.3,53.6,10.6,203.4,17.4,8,10,2023-11-29T06:03:20,2023-11-29T17:33:51,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48992099999,VDPP,48991099999,48997099999"
Phnom Penh,2023-11-30,32,26.8,29.1,36.8,29,33.1,23.3,71.3,2.8,100,37.5,rain,0,0,32,14.5,36,1010.8,54.3,9.7,213.5,18.4,8,30,2023-11-30T06:03:50,2023-11-30T17:34:03,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Phnom Penh,2023-12-01,32.9,26.8,29.5,37.3,29.1,33.5,23.3,70.4,0.3,100,8.33,rain,0,0,34.6,22.6,43.2,1010,52,10.2,219,19,8,30,2023-12-01T06:04:21,2023-12-01T17:34:16,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Phnom Penh,2023-12-02,32.6,24.9,28.4,37.2,24.9,31.1,23.4,75.8,3.7,100,33.33,rain,0,0,39.6,21.2,55.2,1010.6,61.1,9.4,200.1,17.2,8,10,2023-12-02T06:04:53,2023-12-02T17:34:30,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Phnom Penh,2023-12-03,32.6,25.6,28.3,37.6,25.6,30.8,23.6,77.2,3.8,100,62.5,rain,0,0,38.5,16.7,52,1010.5,59.5,9.5,162.1,14.1,7,10,2023-12-03T06:05:24,2023-12-03T17:34:45,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48992099999,VDPP,48991099999,48997099999"
Phnom Penh,2023-12-04,31.8,25.6,28.6,36.5,25.6,32,24.1,77.5,0.6,100,16.67,rain,0,0,28.4,13.1,50.1,1010.7,47.9,9.7,193.9,16.6,7,30,2023-12-04T06:05:56,2023-12-04T17:35:01,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Phnom Penh,2023-12-05,32.2,26.5,29,37.9,26.5,33.2,24.4,76.9,2.9,100,33.33,rain,0,0,22.7,8.1,335.4,1010,46.9,9.8,208,17.9,8,10,2023-12-05T06:06:28,2023-12-05T17:35:19,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Phnom Penh,2023-12-06,33.2,25.7,29.3,38,25.7,32.9,24,74.7,0.1,100,4.17,rain,0,0,25.9,18,16.8,1010.8,50,9.5,219,18.9,8,30,2023-12-06T06:07:00,2023-12-06T17:35:37,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48992099999,VDPP,48991099999,48997099999"
